Age,Agency_Code,Type,Claimed,Commision,Channel,Duration,Sales,Product Name,Destination
36,EPX,Travel Agency,No,0,Online,33,20,Customised Plan,ASIA
41,CWT,Travel Agency,No,17.82,Online,40,29.7,Customised Plan,Americas
34,EPX,Travel Agency,No,0,Online,24,18,Cancellation Plan,ASIA
30,C2B,Airlines,Yes,54,Online,364,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,30,Customised Plan,ASIA
48,C2B,Airlines,No,1.96,Online,76,7,Customised Plan,ASIA
58,EPX,Travel Agency,No,0,Online,1,10,Cancellation Plan,ASIA
27,CWT,Travel Agency,Yes,71.28,Online,49,153,Customised Plan,EUROPE
41,CWT,Travel Agency,No,47.52,Online,122,79.2,Customised Plan,Americas
30,EPX,Travel Agency,No,0,Online,12,11,Cancellation Plan,ASIA
48,CWT,Travel Agency,No,12.54,Online,16,33,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,35,0,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,46,20,Customised Plan,ASIA
24,C2B,Airlines,Yes,8.63,Online,36,34.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,43,Cancellation Plan,ASIA
32,CWT,Travel Agency,Yes,77.22,Online,73,128.7,Customised Plan,Americas
30,C2B,Airlines,Yes,8.38,Online,48,33.5,Bronze Plan,ASIA
35,EPX,Travel Agency,No,0,Online,26,10,Cancellation Plan,Americas
51,JZI,Airlines,No,9.1,Online,195,26,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,167,58,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,34,33,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,10,Cancellation Plan,ASIA
60,EPX,Travel Agency,No,0,Online,5,10,Cancellation Plan,ASIA
30,C2B,Airlines,No,15.5,Online,22,62,Bronze Plan,ASIA
32,EPX,Travel Agency,Yes,0,Online,29,174,Cancellation Plan,Americas
28,EPX,Travel Agency,No,0,Online,19,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,113,19,Cancellation Plan,ASIA
28,CWT,Travel Agency,No,166.53,Online,369,256.2,Gold Plan,Americas
39,C2B,Airlines,Yes,54,Online,365,216,Silver Plan,ASIA
28,C2B,Airlines,No,63.21,Online,401,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,109,20,Customised Plan,ASIA
68,C2B,Airlines,Yes,70.2,Online,375,280.8,Silver Plan,ASIA
52,CWT,Travel Agency,No,17.82,Online,30,29.7,Customised Plan,EUROPE
25,C2B,Airlines,No,5.63,Online,23,0,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,44,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,66,Customised Plan,ASIA
31,EPX,Travel Agency,No,0,Online,47,37,Customised Plan,ASIA
30,EPX,Travel Agency,No,0,Online,17,80,Cancellation Plan,Americas
27,C2B,Airlines,No,7.38,Online,11,29.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,21,83,Customised Plan,ASIA
44,EPX,Travel Agency,No,0,Online,12,10,Cancellation Plan,ASIA
48,C2B,Airlines,No,0.81,Online,26,2.88,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,7,20,Customised Plan,ASIA
39,CWT,Travel Agency,Yes,107.25,Online,368,165,Silver Plan,ASIA
35,EPX,Travel Agency,No,0,Online,5,13,Cancellation Plan,ASIA
58,C2B,Airlines,Yes,13.38,Online,32,53.5,Bronze Plan,ASIA
34,C2B,Airlines,Yes,23.5,Online,12,94,Bronze Plan,ASIA
24,C2B,Airlines,Yes,13.38,Online,22,53.5,Bronze Plan,ASIA
49,JZI,Airlines,No,7.7,Online,6,22,Bronze Plan,ASIA
41,EPX,Travel Agency,Yes,0,Online,28,24,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,100,48,Cancellation Plan,EUROPE
26,EPX,Travel Agency,No,0,Online,54,22,Cancellation Plan,ASIA
27,CWT,Travel Agency,No,17.82,Online,13,29.7,Customised Plan,ASIA
23,C2B,Airlines,Yes,13.38,Online,32,53.5,Bronze Plan,ASIA
35,EPX,Travel Agency,No,0,Online,9,39,Cancellation Plan,ASIA
22,C2B,Airlines,Yes,63.21,Online,370,252.85,Silver Plan,ASIA
26,JZI,Airlines,No,9.1,Online,63,26,Bronze Plan,ASIA
27,C2B,Airlines,Yes,40.25,Online,371,161,Silver Plan,ASIA
57,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
43,JZI,Airlines,No,6.3,Online,4,18,Bronze Plan,ASIA
30,EPX,Travel Agency,No,0,Online,15,23,Cancellation Plan,ASIA
29,C2B,Airlines,No,7.38,Online,12,31,Bronze Plan,ASIA
44,EPX,Travel Agency,No,0,Online,28,10,Cancellation Plan,ASIA
54,JZI,Airlines,No,6.3,Online,23,18,Bronze Plan,ASIA
51,CWT,Travel Agency,No,29.7,Online,27,49.5,Customised Plan,EUROPE
36,EPX,Travel Agency,Yes,0,Online,15,21,Customised Plan,ASIA
46,CWT,Travel Agency,No,23.76,Online,334,39.6,Customised Plan,ASIA
64,CWT,Travel Agency,No,10.5,Offline,62,30,Customised Plan,ASIA
48,C2B,Airlines,No,3.38,Online,12,30,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,19,Cancellation Plan,ASIA
15,CWT,Travel Agency,No,10.5,Offline,53,30,Customised Plan,ASIA
29,EPX,Travel Agency,No,0,Online,14,0,Cancellation Plan,ASIA
32,C2B,Airlines,Yes,4.39,Online,5,17.55,Bronze Plan,ASIA
74,EPX,Travel Agency,No,0,Online,39,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,101,26,Customised Plan,ASIA
28,C2B,Airlines,No,13.38,Online,36,53.5,Bronze Plan,ASIA
61,EPX,Travel Agency,No,0,Online,27,35,Customised Plan,Americas
48,CWT,Travel Agency,No,41.58,Online,20,69.3,Customised Plan,ASIA
34,C2B,Airlines,Yes,11.75,Online,12,47,Bronze Plan,ASIA
53,C2B,Airlines,Yes,64.8,Online,396,259.2,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,14,Cancellation Plan,ASIA
45,EPX,Travel Agency,No,0,Online,70,80,Cancellation Plan,Americas
28,CWT,Travel Agency,No,41.58,Online,32,69.3,Customised Plan,Americas
39,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
38,C2B,Airlines,No,7.35,Online,8,29.4,Silver Plan,ASIA
81,C2B,Airlines,No,57.13,Online,70,228.5,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,167,15,Cancellation Plan,ASIA
22,CWT,Travel Agency,No,28.5,Online,28,75,Bronze Plan,EUROPE
35,EPX,Travel Agency,No,0,Online,17,33,Customised Plan,ASIA
36,C2B,Airlines,No,5.25,Online,7,21,Bronze Plan,ASIA
32,EPX,Travel Agency,Yes,0,Online,7,39,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,16,178,Cancellation Plan,ASIA
17,C2B,Airlines,Yes,5,Online,9,20,Bronze Plan,ASIA
40,C2B,Airlines,No,54,Online,394,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,12,Cancellation Plan,ASIA
38,CWT,Travel Agency,No,29.7,Online,18,49.5,Customised Plan,Americas
30,C2B,Airlines,Yes,4.5,Online,8,18,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,73,45,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,47,61,Cancellation Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,52,179,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,10,Cancellation Plan,ASIA
44,CWT,Travel Agency,No,5.94,Online,4,9.9,Customised Plan,Americas
37,C2B,Airlines,No,46.8,Online,18,117,Bronze Plan,ASIA
62,EPX,Travel Agency,No,0,Online,11,80,Cancellation Plan,Americas
34,CWT,Travel Agency,No,11.88,Online,8,19.8,Customised Plan,ASIA
47,JZI,Airlines,No,7.7,Online,16,22,Bronze Plan,ASIA
35,C2B,Airlines,Yes,72.94,Online,397,291.75,Silver Plan,ASIA
32,C2B,Airlines,No,8.88,Online,32,35.5,Bronze Plan,ASIA
30,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
25,C2B,Airlines,No,20,Online,19,50,Bronze Plan,ASIA
44,JZI,Airlines,No,14,Online,19,40,Bronze Plan,ASIA
30,CWT,Travel Agency,No,5.94,Online,50,196,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,56,12,Cancellation Plan,ASIA
43,C2B,Airlines,Yes,97.34,Online,365,389.35,Gold Plan,ASIA
32,EPX,Travel Agency,No,0,Online,33,29,Customised Plan,ASIA
31,CWT,Travel Agency,No,23.76,Online,16,39.6,Customised Plan,ASIA
25,C2B,Airlines,No,11.88,Online,10,47.5,Silver Plan,ASIA
49,EPX,Travel Agency,No,0,Online,2,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,46,13,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,4,17,Cancellation Plan,ASIA
31,CWT,Travel Agency,No,17.82,Online,18,29.7,Customised Plan,ASIA
36,CWT,Travel Agency,Yes,47.52,Online,28,79.2,Customised Plan,Americas
48,CWT,Travel Agency,Yes,10.64,Online,18,28,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,29,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,24,Cancellation Plan,ASIA
38,C2B,Airlines,Yes,5,Online,7,20,Bronze Plan,ASIA
30,CWT,Travel Agency,Yes,41.58,Online,55,69.3,Customised Plan,EUROPE
34,C2B,Airlines,Yes,31.75,Online,16,127,Silver Plan,ASIA
25,C2B,Airlines,Yes,49.6,Online,81,124,Bronze Plan,ASIA
35,CWT,Travel Agency,No,83.16,Online,15,138.6,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,4,53,Customised Plan,ASIA
46,C2B,Airlines,Yes,12.07,Online,16,48.3,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,50,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,199,Customised Plan,ASIA
37,C2B,Airlines,Yes,3.38,Online,3,13.5,Bronze Plan,ASIA
35,EPX,Travel Agency,No,0,Online,68,0,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,2,11,Cancellation Plan,ASIA
28,C2B,Airlines,Yes,11.88,Online,27,47.5,Silver Plan,ASIA
31,CWT,Travel Agency,No,41.58,Online,23,69.3,Customised Plan,EUROPE
51,C2B,Airlines,No,8.7,Online,13,34.8,Silver Plan,ASIA
22,CWT,Travel Agency,No,32.68,Online,26,86,Gold Plan,EUROPE
62,EPX,Travel Agency,No,0,Online,12,22,Cancellation Plan,ASIA
32,JZI,Airlines,No,12.95,Online,266,37,Bronze Plan,ASIA
35,EPX,Travel Agency,Yes,0,Online,146,50,Cancellation Plan,Americas
63,JZI,Airlines,No,6.3,Online,7,18,Bronze Plan,ASIA
30,C2B,Airlines,No,6.75,Online,59,27,Bronze Plan,ASIA
40,CWT,Travel Agency,Yes,41.58,Online,38,154,Customised Plan,Americas
31,CWT,Travel Agency,No,23.76,Online,11,39.6,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,19,Cancellation Plan,ASIA
65,C2B,Airlines,Yes,23.4,Online,18,93.6,Silver Plan,ASIA
26,C2B,Airlines,Yes,6.75,Online,10,27,Bronze Plan,ASIA
56,JZI,Airlines,No,7.7,Online,17,22,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,10,30,Customised Plan,ASIA
28,C2B,Airlines,Yes,54,Online,385,216,Silver Plan,ASIA
25,C2B,Airlines,Yes,64.8,Online,366,259.2,Silver Plan,ASIA
45,C2B,Airlines,Yes,15,Online,17,60,Bronze Plan,ASIA
52,JZI,Airlines,No,11.55,Online,5,33,Bronze Plan,ASIA
30,EPX,Travel Agency,No,0,Online,273,72,Cancellation Plan,Americas
44,EPX,Travel Agency,No,0,Online,11,21,Customised Plan,ASIA
43,CWT,Travel Agency,No,23.76,Online,14,39.6,Customised Plan,ASIA
43,JZI,Airlines,No,7.7,Online,17,22,Bronze Plan,ASIA
48,C2B,Airlines,No,0.05,Online,86,189,Customised Plan,ASIA
39,CWT,Travel Agency,No,132.99,Online,369,204.6,Gold Plan,ASIA
32,CWT,Travel Agency,No,47.52,Online,153,79.2,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,65,26,Cancellation Plan,ASIA
24,C2B,Airlines,No,13.25,Online,10,53,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,47,75,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,90,180,Customised Plan,ASIA
43,EPX,Travel Agency,No,0,Online,32,68,Customised Plan,ASIA
43,CWT,Travel Agency,Yes,35.64,Online,6,59.4,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,17,65,Customised Plan,ASIA
41,C2B,Airlines,Yes,4.8,Online,3,19.2,Bronze Plan,ASIA
73,C2B,Airlines,Yes,54,Online,378,216,Silver Plan,ASIA
34,C2B,Airlines,Yes,5.63,Online,5,22.5,Silver Plan,ASIA
30,C2B,Airlines,No,4,Online,4,16,Bronze Plan,ASIA
24,EPX,Travel Agency,No,0,Online,85,36,Customised Plan,ASIA
30,C2B,Airlines,Yes,54,Online,370,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,7,48,Customised Plan,ASIA
25,C2B,Airlines,No,12.4,Online,1,31,Bronze Plan,ASIA
62,EPX,Travel Agency,No,0,Online,15,20,Customised Plan,ASIA
46,CWT,Travel Agency,No,160.38,Online,84,267.3,Customised Plan,EUROPE
36,C2B,Airlines,Yes,12.5,Online,28,50,Bronze Plan,ASIA
31,CWT,Travel Agency,No,47.52,Online,11,79.2,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,21,38,Customised Plan,ASIA
30,C2B,Airlines,Yes,83.25,Online,370,333,Gold Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,48,21,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,29,Cancellation Plan,ASIA
28,JZI,Airlines,No,15.4,Online,43,44,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,41,36,Cancellation Plan,ASIA
46,C2B,Airlines,Yes,46.96,Online,365,187.85,Silver Plan,ASIA
31,EPX,Travel Agency,Yes,0,Online,38,10,Cancellation Plan,ASIA
44,EPX,Travel Agency,No,0,Online,6,20,Customised Plan,ASIA
53,C2B,Airlines,Yes,57.13,Online,104,228.5,Silver Plan,ASIA
31,C2B,Airlines,Yes,63.21,Online,413,252.85,Silver Plan,ASIA
33,JZI,Airlines,No,12.25,Online,48,35,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,20,Customised Plan,ASIA
29,EPX,Travel Agency,No,0,Online,42,59,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,201,37,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,40,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,34,21,Cancellation Plan,ASIA
56,EPX,Travel Agency,No,0,Online,2,10,Cancellation Plan,ASIA
30,C2B,Airlines,Yes,13.63,Online,14,54.5,Silver Plan,ASIA
50,CWT,Travel Agency,No,17.82,Online,4,29.7,Customised Plan,EUROPE
29,C2B,Airlines,Yes,44.5,Online,79,178,Bronze Plan,ASIA
35,EPX,Travel Agency,No,0,Online,14,42,Customised Plan,ASIA
31,CWT,Travel Agency,No,41.58,Online,9,69.3,Customised Plan,Americas
44,C2B,Airlines,Yes,3.38,Online,13,13.5,Bronze Plan,ASIA
22,C2B,Airlines,Yes,10.15,Online,36,29,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,390,80,Cancellation Plan,ASIA
38,C2B,Airlines,Yes,7.38,Online,8,29.5,Silver Plan,ASIA
35,EPX,Travel Agency,No,0,Online,34,51,Cancellation Plan,ASIA
30,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,11,79,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,82,80,Cancellation Plan,EUROPE
27,C2B,Airlines,No,8.81,Online,21,35.25,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,217,66,Cancellation Plan,EUROPE
46,CWT,Travel Agency,No,47.52,Online,52,0,Customised Plan,Americas
55,C2B,Airlines,Yes,6.63,Online,24,26.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,30,14,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,19,25,Customised Plan,ASIA
69,EPX,Travel Agency,Yes,0,Online,63,90,Customised Plan,Americas
33,CWT,Travel Agency,Yes,166.53,Online,379,256.2,Gold Plan,Americas
59,C2B,Airlines,Yes,34.38,Online,59,137.5,Silver Plan,ASIA
27,C2B,Airlines,Yes,18.56,Online,16,74.25,Silver Plan,ASIA
36,C2B,Airlines,Yes,14.46,Online,23,57.85,Bronze Plan,ASIA
18,JZI,Airlines,No,9.1,Online,14,26,Bronze Plan,ASIA
31,CWT,Travel Agency,No,23.76,Online,26,39.6,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,20,Customised Plan,ASIA
42,EPX,Travel Agency,No,0,Online,18,20,Customised Plan,ASIA
34,C2B,Airlines,Yes,31.75,Online,68,127,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,77,50,Cancellation Plan,ASIA
30,C2B,Airlines,Yes,7.38,Online,168,29.5,Bronze Plan,ASIA
25,C2B,Airlines,No,11.75,Online,14,47,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,20,Customised Plan,ASIA
29,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
40,JZI,Airlines,No,10.5,Online,56,0,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,59,80,Cancellation Plan,EUROPE
27,C2B,Airlines,No,15,Online,91,55,Bronze Plan,ASIA
29,C2B,Airlines,Yes,8.38,Online,43,33.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,21,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,40,21,Customised Plan,ASIA
32,C2B,Airlines,Yes,20.13,Online,25,80.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,10,Cancellation Plan,ASIA
48,C2B,Airlines,No,28,Online,45,1.35,Customised Plan,ASIA
35,C2B,Airlines,Yes,67.75,Online,110,271,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,4,23,Customised Plan,ASIA
31,C2B,Airlines,Yes,97.34,Online,365,389.35,Gold Plan,ASIA
35,JZI,Airlines,Yes,57.4,Online,113,164,Bronze Plan,Americas
42,JZI,Airlines,No,7.7,Online,69,22,Bronze Plan,ASIA
30,C2B,Airlines,No,9.75,Online,48,39,Silver Plan,ASIA
41,C2B,Airlines,No,54,Online,364,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,1,12,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,387,52,Cancellation Plan,Americas
37,JZI,Airlines,No,9.1,Online,6,26,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,39,11,Cancellation Plan,ASIA
52,CWT,Travel Agency,Yes,59.4,Online,30,99,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,18,16,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,11,10,Cancellation Plan,ASIA
32,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,62,57,Customised Plan,Americas
26,C2B,Airlines,Yes,9.59,Online,10,38.35,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,110,32,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,31,27,Cancellation Plan,ASIA
72,C2B,Airlines,Yes,6.75,Online,21,27,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,1,10,Cancellation Plan,ASIA
45,EPX,Travel Agency,No,0,Online,48,10,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,43,20,Customised Plan,ASIA
64,EPX,Travel Agency,No,0,Online,36,80,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,4,10,Cancellation Plan,ASIA
40,EPX,Travel Agency,No,0,Online,17,10,Cancellation Plan,ASIA
50,JZI,Airlines,Yes,15.4,Online,71,44,Bronze Plan,Americas
46,EPX,Travel Agency,No,0,Online,13,20,Customised Plan,ASIA
29,C2B,Airlines,Yes,15.88,Online,62,63.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,4,10,Cancellation Plan,ASIA
32,C2B,Airlines,No,5.88,Online,19,23.5,Bronze Plan,ASIA
41,CWT,Travel Agency,No,29.7,Online,50,0,Customised Plan,Americas
49,EPX,Travel Agency,No,0,Online,24,81,Customised Plan,ASIA
44,JZI,Airlines,Yes,6.3,Online,14,18,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,76,41,Customised Plan,ASIA
45,CWT,Travel Agency,No,35.64,Online,21,59.4,Customised Plan,EUROPE
32,C2B,Airlines,Yes,4.39,Online,5,17.55,Bronze Plan,ASIA
33,C2B,Airlines,No,3.38,Online,5,13.5,Bronze Plan,ASIA
43,C2B,Airlines,Yes,59.88,Online,367,239.5,Gold Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,13,49,Customised Plan,ASIA
30,C2B,Airlines,Yes,5.63,Online,39,22.5,Silver Plan,ASIA
26,JZI,Airlines,No,7.7,Online,27,54,Bronze Plan,ASIA
28,C2B,Airlines,No,4.63,Online,17,18.5,Silver Plan,ASIA
31,CWT,Travel Agency,No,23.76,Online,10,39.6,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,28,15,Cancellation Plan,EUROPE
63,EPX,Travel Agency,No,0,Online,5,20,Customised Plan,ASIA
26,EPX,Travel Agency,No,0,Online,44,20,Customised Plan,ASIA
43,JZI,Airlines,No,6.3,Online,3,28,Bronze Plan,ASIA
27,C2B,Airlines,Yes,12.13,Online,13,48.5,Silver Plan,ASIA
44,JZI,Airlines,Yes,6.3,Online,31,18,Bronze Plan,ASIA
64,C2B,Airlines,No,40.25,Online,366,161,Silver Plan,ASIA
29,C2B,Airlines,No,6,Online,10,15,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,4,11,Cancellation Plan,EUROPE
36,EPX,Travel Agency,Yes,0,Online,12,193,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,6,39,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,13,54,Customised Plan,EUROPE
54,JZI,Airlines,No,9.1,Online,39,26,Bronze Plan,ASIA
39,CWT,Travel Agency,No,17.82,Online,5,29.7,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,31,21,Cancellation Plan,ASIA
67,C2B,Airlines,No,13.38,Online,16,53.5,Bronze Plan,ASIA
46,C2B,Airlines,No,4.63,Online,15,18.5,Silver Plan,ASIA
19,C2B,Airlines,No,6.01,Online,42,24.05,Silver Plan,ASIA
39,C2B,Airlines,Yes,40.25,Online,366,173,Silver Plan,ASIA
44,C2B,Airlines,Yes,54,Online,365,216,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,66,34,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,75,25,Cancellation Plan,ASIA
42,CWT,Travel Agency,No,5.94,Online,15,9.9,Customised Plan,ASIA
56,JZI,Airlines,Yes,48.3,Online,46,138,Bronze Plan,Americas
36,EPX,Travel Agency,No,0,Online,42,70,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,53,Customised Plan,ASIA
30,EPX,Travel Agency,No,0,Online,17,80,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,124,24,Customised Plan,Americas
52,CWT,Travel Agency,No,23.76,Online,9,39.6,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,8,34,Customised Plan,ASIA
28,CWT,Travel Agency,No,17.82,Online,71,29.7,Customised Plan,ASIA
24,CWT,Travel Agency,Yes,0,Offline,364,97,Customised Plan,ASIA
48,C2B,Airlines,Yes,70.2,Online,382,280.8,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,6,43,Cancellation Plan,EUROPE
69,EPX,Travel Agency,Yes,0,Online,57,99,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,22,20,Cancellation Plan,Americas
31,EPX,Travel Agency,No,0,Online,11,24,Cancellation Plan,Americas
40,EPX,Travel Agency,No,0,Online,155,13,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,1,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,209,Cancellation Plan,ASIA
35,JZI,Airlines,No,9.1,Online,7,26,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,22,25,Cancellation Plan,ASIA
45,EPX,Travel Agency,No,0,Online,37,22,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,18,13,Cancellation Plan,ASIA
30,EPX,Travel Agency,No,0,Online,24,23,Customised Plan,ASIA
32,C2B,Airlines,Yes,7.38,Online,9,29.5,Silver Plan,ASIA
34,C2B,Airlines,Yes,18,Online,66,72,Silver Plan,ASIA
47,EPX,Travel Agency,No,0,Online,70,20,Customised Plan,ASIA
39,CWT,Travel Agency,Yes,29,Online,370,204.6,Gold Plan,ASIA
33,CWT,Travel Agency,No,11.88,Online,6,19.8,Customised Plan,ASIA
41,C2B,Airlines,No,5.25,Online,36,21,Bronze Plan,ASIA
63,JZI,Airlines,Yes,6.3,Online,11,18,Bronze Plan,ASIA
56,CWT,Travel Agency,No,29.7,Online,5,49.5,Customised Plan,ASIA
44,JZI,Airlines,No,19.6,Online,50,56,Bronze Plan,ASIA
21,EPX,Travel Agency,No,0,Online,5,37,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,34,112,Customised Plan,Americas
30,C2B,Airlines,No,18,Online,33,72,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,7,20,Customised Plan,ASIA
27,JZI,Airlines,No,6.3,Online,11,18,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,40,10,Cancellation Plan,ASIA
47,CWT,Travel Agency,Yes,5.94,Online,7,9.9,Customised Plan,EUROPE
40,CWT,Travel Agency,No,29.7,Online,9,64,Customised Plan,Americas
23,EPX,Travel Agency,No,0,Online,17,25,Customised Plan,ASIA
45,C2B,Airlines,Yes,20.06,Online,96,80.25,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,34,22,Cancellation Plan,ASIA
29,EPX,Travel Agency,Yes,0,Online,224,80,Cancellation Plan,Americas
45,JZI,Airlines,No,6.3,Online,12,18,Bronze Plan,ASIA
24,C2B,Airlines,No,5.88,Online,20,23.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,63,13,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,9,20,Customised Plan,ASIA
31,C2B,Airlines,No,5.25,Online,6,21,Bronze Plan,ASIA
43,JZI,Airlines,No,15.75,Online,14,45,Bronze Plan,ASIA
33,C2B,Airlines,Yes,5.63,Online,6,22.5,Silver Plan,ASIA
55,EPX,Travel Agency,Yes,0,Online,21,20,Customised Plan,ASIA
