Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,0,444,5,3,1,1763,4,84,3,1,2,2789,3909,1,11,3,3,80,1,2,5,2,2,2,2,2
26,1,950,4,4,1,1764,4,48,2,2,4,5828,8450,1,12,3,2,80,0,8,0,3,8,7,7,4
37,0,889,9,3,1,1765,2,53,3,1,4,2326,11411,1,12,3,3,80,3,4,3,2,4,2,1,2
42,0,555,26,3,1,1766,3,77,3,4,2,13525,14864,5,14,3,4,80,1,23,2,4,20,4,4,8
18,1,230,3,3,1,1767,3,54,3,1,3,1420,25233,1,13,3,3,80,0,0,2,3,0,0,0,0
35,0,1232,16,3,1,1768,3,96,3,3,2,8020,5100,0,15,3,3,80,2,12,3,2,11,9,6,9
36,0,566,18,4,1,1769,3,81,4,1,4,3688,7122,4,18,3,4,80,2,4,2,3,1,0,0,0
51,0,1302,2,3,1,1770,4,84,1,2,2,5482,16321,5,18,3,4,80,1,13,3,3,4,1,1,2
41,0,334,2,4,1,1771,4,88,3,4,2,16015,15896,1,19,3,2,80,0,22,2,3,22,10,0,4
18,0,812,10,3,1,1772,4,69,2,1,3,1200,9724,1,12,3,1,80,0,0,2,3,0,0,0,0
28,0,1476,16,2,1,1773,2,68,4,2,1,5661,4824,0,19,3,3,80,0,9,2,3,8,3,0,7
31,0,218,7,3,1,1774,2,100,4,2,4,6929,12241,4,11,3,2,80,1,10,3,2,8,7,7,7
39,0,1132,1,3,1,1775,3,48,4,3,4,9613,10942,0,17,3,1,80,3,19,5,2,18,10,3,7
36,0,1105,24,4,1,1776,2,47,3,2,2,5674,6927,7,15,3,3,80,1,11,3,3,9,8,0,8
32,0,906,7,3,1,1777,4,91,2,2,3,5484,16985,1,14,3,3,80,1,13,3,2,13,8,4,8
38,0,849,25,2,1,1778,1,81,2,3,2,12061,26707,3,17,3,3,80,1,19,2,3,10,8,0,1
58,0,390,1,4,1,1779,4,32,1,2,3,5660,17056,2,13,3,4,80,1,12,2,3,5,3,1,2
31,0,691,5,4,1,1780,3,86,3,1,4,4821,10077,0,12,3,3,80,1,6,4,3,5,2,0,3
31,0,106,2,3,1,1781,1,62,2,2,1,6410,17822,3,12,3,4,80,0,9,1,3,2,2,1,0
45,0,1249,7,3,1,1782,1,97,3,3,1,5210,20308,1,18,3,1,80,1,24,2,3,24,9,9,11
31,0,192,2,4,1,1783,3,32,3,1,4,2695,7747,0,18,3,2,80,1,3,2,1,2,2,2,2
33,0,553,5,4,1,1784,4,74,3,3,2,11878,23364,6,11,3,2,80,2,12,2,3,10,6,8,8
39,0,117,10,1,1,1785,3,99,3,4,1,17068,5355,1,14,3,4,80,0,21,3,3,21,9,11,10
43,0,185,10,4,1,1786,3,33,3,1,4,2455,10675,0,19,3,1,80,0,9,5,3,8,7,1,7
49,0,1091,1,2,1,1787,3,90,2,4,3,13964,17810,7,12,3,4,80,0,25,2,3,7,1,0,7
52,1,723,8,4,1,1788,3,85,2,2,2,4941,17747,2,15,3,1,80,0,11,3,2,8,2,7,7
27,0,1220,5,3,1,1789,3,85,3,1,2,2478,20938,1,12,3,2,80,0,4,2,2,4,3,1,2
32,0,588,8,2,1,1790,3,65,2,2,2,5228,24624,1,11,3,4,80,0,13,2,3,13,12,11,9
27,0,1377,2,3,1,1791,4,74,3,2,3,4478,5242,1,11,3,1,80,0,5,3,3,5,4,0,4
31,0,691,7,3,1,1792,4,73,3,2,4,7547,7143,4,12,3,4,80,3,13,3,3,7,7,1,7
32,0,1018,2,4,1,1793,1,74,4,2,4,5055,10557,7,16,3,3,80,0,10,0,2,7,7,0,7
28,1,1157,2,4,1,1794,1,84,1,1,4,3464,24737,5,13,3,4,80,0,5,4,2,3,2,2,2
30,0,1275,28,2,1,1795,4,64,3,2,4,5775,11934,1,13,3,4,80,2,11,2,3,10,8,1,9
31,0,798,7,2,1,1796,3,48,2,3,3,8943,14034,1,24,4,1,80,1,10,2,3,10,9,8,9
39,0,672,7,2,1,1797,3,54,2,5,4,19272,21141,1,15,3,1,80,1,21,2,3,21,9,13,3
39,1,1162,3,2,1,1798,4,41,3,2,3,5238,17778,4,18,3,1,80,0,12,3,2,1,0,0,0
33,0,508,10,3,1,1799,2,46,2,2,4,4682,4317,3,14,3,3,80,0,9,6,2,7,7,0,1
47,0,1482,5,5,1,1800,4,42,3,5,3,18300,16375,4,11,3,2,80,1,21,2,3,3,2,1,1
43,0,559,10,4,1,1801,3,82,2,2,3,5257,6227,1,11,3,2,80,1,9,3,4,9,7,0,0
27,0,210,1,1,1,1802,3,73,3,2,2,6349,22107,0,13,3,4,80,1,6,0,3,5,4,1,4
54,0,928,20,4,1,1803,4,31,3,2,3,4869,16885,3,12,3,4,80,0,20,4,2,4,3,0,3
43,0,1001,7,3,1,1804,3,43,3,3,1,9985,9262,8,16,3,1,80,1,10,1,2,1,0,0,0
45,0,549,8,4,1,1805,4,75,3,2,4,3697,9278,9,14,3,1,80,2,12,3,3,10,9,9,8
40,0,1124,1,2,1,1806,2,57,1,2,4,7457,13273,2,22,4,3,80,3,6,2,2,4,3,0,2
29,1,318,8,4,1,1807,2,77,1,1,1,2119,4759,1,11,3,4,80,0,7,4,2,7,7,0,7
29,0,738,9,5,1,1808,2,30,2,1,4,3983,7621,0,17,3,3,80,0,4,2,3,3,2,2,2
30,0,570,5,3,1,1809,4,30,2,2,3,6118,5431,1,13,3,3,80,3,10,2,3,10,9,1,2
27,0,1130,8,4,1,1810,2,56,3,2,2,6214,3415,1,18,3,1,80,1,8,3,3,8,7,0,7
37,0,1192,5,2,1,1811,4,61,3,2,4,6347,23177,7,16,3,3,80,2,8,2,2,6,2,0,4
38,0,343,15,2,1,1812,3,92,2,3,4,11510,15682,0,14,3,2,80,1,12,3,3,11,10,2,9
31,0,1232,7,4,1,1813,3,39,3,3,4,7143,25713,1,14,3,3,80,0,11,2,2,11,9,4,10
29,0,144,10,1,1,1814,4,39,2,2,2,8268,11866,1,14,3,1,80,2,7,2,3,7,7,1,7
35,0,1296,5,4,1,1815,3,62,3,3,2,8095,18264,0,13,3,4,80,0,17,5,3,16,6,0,13
23,0,1309,26,1,1,1816,3,83,3,1,4,2904,16092,1,12,3,3,80,2,4,2,2,4,2,0,2
41,0,483,6,3,1,1817,4,95,2,2,2,6032,10110,6,15,3,4,80,0,8,3,3,5,4,1,2
47,0,1309,4,1,1,1818,2,99,3,2,3,2976,25751,3,19,3,1,80,0,5,3,3,0,0,0,0
42,0,810,23,5,1,1819,1,44,3,4,4,15992,15901,2,14,3,2,80,0,16,2,3,1,0,0,0
29,0,746,2,3,1,1820,4,61,3,2,3,4649,16928,1,14,3,1,80,1,4,3,2,4,3,0,2
42,0,544,2,1,1,1821,3,52,3,1,3,2696,24017,0,11,3,3,80,1,4,5,3,3,2,1,0
32,0,1062,2,3,1,1822,3,75,3,1,2,2370,3956,1,13,3,3,80,1,8,4,3,8,0,0,7
48,0,530,29,1,1,1823,1,91,3,3,3,12504,23978,3,21,4,2,80,1,15,3,1,0,0,0,0
37,0,1319,6,3,1,1824,3,51,4,2,1,5974,17001,4,13,3,1,80,2,13,2,3,7,7,6,7
30,0,641,25,2,1,1825,4,85,3,2,3,4736,6069,7,12,3,2,80,1,4,2,4,2,2,2,2
26,0,933,1,3,1,1826,3,57,3,2,3,5296,20156,1,17,3,2,80,1,8,3,3,8,7,7,7
42,0,1332,2,4,1,1827,1,98,2,2,4,6781,17078,3,23,4,2,80,0,14,6,3,1,0,0,0
21,1,756,1,1,1,1828,1,99,2,1,2,2174,9150,1,11,3,3,80,0,3,3,3,3,2,1,2
36,0,845,1,5,1,1829,4,45,3,2,4,6653,15276,4,15,3,2,80,0,7,6,3,1,0,0,0
36,0,541,3,4,1,1830,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,2,3,13,9,1,12
57,0,593,1,4,1,1831,4,88,3,2,3,6755,2967,2,11,3,3,80,0,15,2,3,3,2,1,2
40,0,1171,10,4,1,1832,4,46,4,1,3,2213,22495,3,13,3,3,80,1,10,3,3,7,7,1,7
21,0,895,9,2,1,1833,1,39,3,1,4,2610,2851,1,24,4,3,80,0,3,3,2,3,2,2,2
33,1,350,5,3,1,1834,4,34,3,1,3,2851,9150,1,13,3,2,80,0,1,2,3,1,0,0,0
37,0,921,10,3,1,1835,3,98,3,1,1,3452,17663,6,20,4,2,80,1,17,3,3,5,4,0,3
46,0,1144,7,4,1,1836,3,30,3,2,3,5258,16044,2,14,3,3,80,0,7,2,4,1,0,0,0
41,1,143,4,3,1,1837,1,56,3,2,2,9355,9558,1,18,3,3,80,0,8,5,3,8,7,7,7
50,0,1046,10,3,1,1838,4,100,2,3,4,10496,2755,6,15,3,4,80,0,20,2,3,4,3,1,3
40,1,575,22,2,1,1839,3,68,2,2,3,6380,6110,2,12,3,1,80,2,8,6,3,6,4,1,0
31,0,408,9,4,1,1840,3,42,2,1,2,2657,7551,0,16,3,4,80,0,3,5,3,2,2,2,2
21,1,156,12,3,1,1841,3,90,4,1,2,2716,25422,1,15,3,4,80,0,1,0,3,1,0,0,0
29,0,1283,23,3,1,1842,4,54,3,1,4,2201,18168,9,16,3,4,80,0,6,4,3,3,2,1,2
35,0,755,9,4,1,1843,3,97,2,2,2,6540,19394,9,19,3,3,80,0,10,5,3,1,1,0,0
27,0,1469,1,2,1,1844,4,82,3,1,2,3816,17881,1,11,3,2,80,1,5,2,3,5,2,0,4
28,0,304,9,4,1,1845,2,92,3,2,4,5253,20750,1,16,3,4,80,0,7,1,3,7,5,0,7
49,0,1261,7,3,1,1846,2,31,2,3,3,10965,12066,8,24,4,3,80,0,26,2,3,5,2,0,0
51,0,1178,14,2,1,1847,3,87,3,2,4,4936,14862,4,11,3,3,80,1,18,2,2,7,7,0,7
36,0,329,2,3,1,1848,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2
34,1,1362,19,3,1,1849,1,67,4,2,4,5304,4652,8,13,3,2,80,0,9,3,2,5,2,0,4
55,0,1311,2,3,1,1850,3,97,3,4,4,16659,23258,2,13,3,3,80,0,30,2,3,5,4,1,2
24,0,1371,10,4,1,1851,4,77,3,2,3,4260,5915,1,12,3,4,80,1,5,2,4,5,2,0,3
30,0,202,2,1,1,1852,3,72,3,1,2,2476,17434,1,18,3,1,80,1,1,3,3,1,0,0,0
26,1,575,3,1,1,1853,3,73,3,1,1,3102,6582,0,22,4,3,80,0,7,2,3,6,4,0,4
22,0,253,11,3,1,1854,1,43,3,1,2,2244,24440,1,13,3,4,80,1,2,1,3,2,1,1,2
36,0,164,2,2,1,1855,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,2,3,10,9,9,0
30,1,464,4,3,1,1856,3,40,3,1,4,2285,3427,9,23,4,3,80,0,3,4,3,1,0,0,0
37,0,1107,14,3,1,1857,4,95,3,1,1,3034,26914,1,12,3,3,80,1,18,2,2,18,7,12,17
40,0,759,2,2,1,1858,4,46,3,2,2,5715,22553,7,12,3,3,80,2,8,5,3,5,4,1,3
42,0,201,1,4,1,1859,2,95,3,1,1,2576,20490,3,16,3,2,80,1,8,5,3,5,2,1,2
37,0,1305,10,4,1,1860,3,49,3,2,2,4197,21123,2,12,3,4,80,0,18,2,2,1,0,0,1
43,0,982,12,3,1,1861,1,59,2,4,2,14336,4345,1,11,3,3,80,1,25,3,3,25,10,3,9
40,0,555,2,3,1,1862,2,78,2,2,3,3448,13436,6,22,4,2,80,1,20,3,3,1,0,0,0
54,0,821,5,2,1,1863,1,86,3,5,1,19406,8509,4,11,3,3,80,1,24,4,2,4,2,1,2
34,0,1381,4,4,1,1864,3,72,3,2,3,6538,12740,9,15,3,1,80,1,6,3,3,3,2,1,2
31,0,480,7,2,1,1865,2,31,3,2,1,4306,4156,1,12,3,2,80,1,13,5,1,13,10,3,12
43,0,313,21,3,1,1866,4,61,3,1,4,2258,15238,7,20,4,1,80,1,8,1,3,3,2,1,2
43,0,1473,8,4,1,1867,3,74,3,2,3,4522,2227,4,14,3,4,80,0,8,3,3,5,2,0,2
25,0,891,4,2,1,1868,2,99,2,2,4,4487,12090,1,11,3,2,80,0,5,3,3,5,4,1,3
37,0,1063,25,5,1,1869,2,72,3,2,3,4449,23866,3,15,3,1,80,2,15,2,3,13,11,10,7
31,0,329,1,2,1,1870,4,98,2,1,1,2218,16193,1,12,3,3,80,1,4,3,3,4,2,3,2
39,0,1218,1,1,1,1871,2,52,3,5,3,19197,8213,1,14,3,3,80,1,21,3,3,21,8,1,6
56,0,906,6,3,1,1872,3,86,4,4,1,13212,18256,9,11,3,4,80,3,36,0,2,7,7,7,7
30,0,1082,12,3,1,1873,2,83,3,2,3,6577,19558,0,11,3,2,80,0,6,6,3,5,4,4,4
41,0,645,1,3,1,1874,2,49,4,3,1,8392,19566,1,16,3,3,80,1,10,2,3,10,7,0,7
28,0,1300,17,2,1,1875,3,79,3,2,1,4558,13535,1,12,3,4,80,1,10,2,3,10,0,1,8
25,1,688,3,3,1,1876,1,91,3,1,1,4031,9396,5,13,3,3,80,1,6,5,3,2,2,0,2
52,0,319,3,3,1,1877,4,39,2,3,3,7969,19609,2,14,3,3,80,0,28,4,3,5,4,0,4
45,0,192,10,2,1,1878,1,69,3,1,4,2654,9655,3,21,4,4,80,2,8,3,2,2,2,0,2
52,0,1490,4,2,1,1879,4,30,3,4,4,16555,10310,2,13,3,4,80,0,31,2,1,5,2,1,4
42,0,532,29,2,1,1880,1,92,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2
30,0,317,2,3,1,1881,3,43,1,2,4,6091,24793,2,20,4,3,80,0,11,2,3,5,4,0,2
60,0,422,7,3,1,1882,1,41,3,5,1,19566,3854,5,11,3,4,80,0,33,5,1,29,8,11,10
46,0,1485,18,3,1,1883,3,87,3,2,3,4810,26314,2,14,3,3,80,1,19,5,2,10,7,0,8
42,0,1368,28,4,1,1884,4,88,2,2,4,4523,4386,0,11,3,4,80,3,7,4,4,6,5,0,4
24,1,1448,1,1,1,1885,1,62,3,1,2,3202,21972,1,16,3,2,80,0,6,4,3,5,3,1,4
34,1,296,6,2,1,1886,4,33,1,1,3,2351,12253,0,16,3,4,80,1,3,3,2,2,2,1,0
38,0,1490,2,2,1,1887,4,42,3,1,4,1702,12106,1,23,4,3,80,1,1,3,3,1,0,0,0
40,0,1398,2,4,1,1888,3,79,3,5,3,18041,13022,0,14,3,4,80,0,21,2,3,20,15,1,12
26,0,1349,23,3,1,1889,1,90,3,1,4,2886,3032,1,22,4,2,80,2,3,3,1,3,2,0,2
30,0,1400,3,3,1,1890,3,53,3,1,4,2097,16734,4,15,3,3,80,1,9,3,1,5,3,1,4
29,0,986,3,4,1,1891,2,93,2,3,3,11935,21526,1,18,3,3,80,0,10,2,3,10,2,0,7
29,1,408,25,5,1,1892,3,71,2,1,2,2546,18300,5,16,3,2,80,0,6,2,4,2,2,1,1
19,1,489,2,2,1,1893,1,52,2,1,4,2564,18437,1,12,3,3,80,0,1,3,4,1,0,0,0
30,0,1398,22,4,1,1894,3,69,3,3,1,8412,2890,0,11,3,3,80,0,10,3,3,9,8,7,8
57,0,210,29,3,1,1895,1,56,2,4,4,14118,22102,3,12,3,3,80,1,32,3,2,1,0,0,0
50,0,1099,29,4,1,1896,2,88,2,4,3,17046,9314,0,15,3,2,80,1,28,2,3,27,10,15,7
30,0,1116,2,3,1,1897,3,49,3,1,4,2564,7181,0,14,3,3,80,0,12,2,2,11,7,6,7
60,0,1499,28,3,1,1898,3,80,2,3,1,10266,2845,4,19,3,4,80,0,22,5,4,18,13,13,11
47,0,983,2,2,1,1899,1,65,3,2,4,5070,7389,5,13,3,3,80,3,20,2,3,5,0,0,4
46,0,1009,2,3,1,1900,1,51,3,4,3,17861,2288,6,13,3,3,80,0,26,2,1,3,2,0,1
35,0,144,22,3,1,1901,4,46,1,1,3,4230,19225,0,15,3,3,80,0,6,2,3,5,4,4,3
54,0,548,8,4,1,1902,3,42,3,2,3,3780,23428,7,11,3,3,80,0,19,3,3,1,0,0,0
34,0,1303,2,4,1,1903,4,62,2,1,3,2768,8416,3,12,3,3,80,1,14,3,3,7,3,5,7
46,0,1125,10,3,1,1904,3,94,2,3,4,9071,11563,2,19,3,3,80,1,15,3,3,3,2,1,2
31,0,1274,9,1,1,1905,3,33,3,3,2,10648,14394,1,25,4,4,80,1,13,6,4,13,8,0,8
33,1,1277,15,1,1,1906,2,56,3,3,3,13610,24619,7,12,3,4,80,0,15,2,4,7,6,7,7
33,1,587,10,1,1,1907,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3
30,0,413,7,1,1,1908,4,57,3,1,2,2983,18398,0,14,3,1,80,0,4,3,3,3,2,1,2
35,0,1276,16,3,1,1909,4,72,3,3,3,7632,14295,4,12,3,3,80,0,10,2,3,8,7,0,0
31,1,534,20,3,1,1910,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0
34,1,988,23,3,1,1911,2,43,3,3,1,9950,11533,9,15,3,3,80,3,11,2,3,3,2,0,2
42,0,1474,5,2,1,1912,2,97,3,1,3,2093,9260,4,17,3,4,80,1,8,4,3,2,2,2,0
36,0,635,10,4,1,1913,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7
22,1,1368,4,1,1,1914,3,99,2,1,3,3894,9129,5,16,3,3,80,0,4,3,3,2,2,1,2
48,0,163,2,5,1,1915,2,37,3,2,4,4051,19658,2,14,3,1,80,1,14,2,3,9,7,6,7
55,0,1117,18,5,1,1916,1,83,3,4,2,16835,9873,3,23,4,4,80,0,37,2,3,10,9,7,7
41,0,267,10,2,1,1917,4,56,3,2,4,6230,13430,7,14,3,4,80,0,16,3,3,14,3,1,10
35,0,619,1,3,1,1918,2,85,3,2,3,4717,18659,9,11,3,3,80,0,15,2,3,11,9,6,9
40,0,302,6,3,1,1919,2,75,3,4,3,13237,20364,7,15,3,3,80,0,22,3,3,20,6,5,13
39,0,443,8,1,1,1920,3,48,3,1,3,3755,17872,1,11,3,1,80,1,8,3,3,8,3,0,7
31,0,828,2,1,1,1921,2,77,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5
42,0,319,24,3,1,1922,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8
45,0,561,2,3,1,1923,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7
26,1,426,17,4,1,1924,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0
29,0,232,19,3,1,1925,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2
33,0,922,1,5,1,1926,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5
31,0,688,7,3,1,1927,3,44,2,3,4,11557,25291,9,21,4,3,80,1,10,3,2,5,4,0,1
18,1,1306,5,3,1,1928,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0
40,0,1094,28,3,1,1929,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1
41,0,509,2,4,1,1930,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7
26,0,775,29,2,1,1931,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0
35,0,195,1,3,1,1932,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3
34,0,258,21,4,1,1933,4,74,4,2,4,5337,19921,1,12,3,4,80,0,10,3,3,10,7,5,7
26,1,471,24,3,1,1934,3,66,1,1,4,2340,23213,1,18,3,2,80,0,1,3,1,1,0,0,0
37,0,799,1,3,1,1935,2,59,3,3,4,7491,23848,4,17,3,4,80,0,12,3,4,6,5,1,2
46,0,1034,18,1,1,1936,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2
41,0,1276,2,5,1,1937,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8
37,0,142,9,4,1,1938,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,6,3,9,5,7,7
52,0,956,6,2,1,1939,4,78,3,2,1,5577,22087,3,12,3,2,80,2,18,3,3,10,9,6,9
32,1,1474,11,4,1,1940,4,60,4,2,3,4707,23914,8,12,3,4,80,0,6,2,3,4,2,1,2
24,0,535,24,3,1,1941,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,3,2,2,2,1
38,0,1495,10,3,1,1942,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,4,3,1,0,0,0
37,0,446,1,4,1,1943,2,65,3,2,2,6447,15701,6,12,3,2,80,1,8,2,2,6,5,4,3
49,0,1245,18,4,1,1944,4,58,2,5,3,19502,2125,1,17,3,3,80,1,31,5,3,31,9,0,9
24,0,691,23,3,1,1945,2,89,4,1,4,2725,21630,1,11,3,2,80,2,6,3,3,6,5,1,4
26,0,703,28,2,1,1946,1,66,3,2,2,6272,7428,1,20,4,4,80,2,6,5,4,5,3,1,4
24,0,823,17,2,1,1947,4,94,2,1,2,2127,9100,1,21,4,4,80,1,1,2,3,1,0,0,0
50,0,1246,3,3,1,1948,1,99,3,5,2,18200,7999,1,11,3,3,80,1,32,2,3,32,5,10,7
25,0,622,13,1,1,1949,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,1,3,7,4,0,6
24,1,1287,7,3,1,1950,1,55,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2
30,1,448,12,4,1,1951,2,74,2,1,1,2033,14470,1,18,3,3,80,1,1,2,4,1,0,0,0
34,0,254,1,2,1,1952,2,83,2,1,4,3622,22794,1,13,3,4,80,1,6,3,3,6,5,1,3
31,1,1365,13,4,1,1953,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2
35,0,538,25,2,1,1954,1,54,2,2,4,3681,14004,4,14,3,4,80,0,9,3,3,3,2,0,2
31,0,525,6,4,1,1955,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,4,7,7,5,7
27,0,798,6,4,1,1956,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,5,2,5,3,0,3
37,0,558,2,3,1,1957,4,75,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0
20,0,959,1,3,1,1958,4,83,2,1,2,2836,11757,1,13,3,4,80,0,1,0,4,1,0,0,0
42,0,622,2,4,1,1959,3,81,3,2,4,4089,5718,1,13,3,2,80,2,10,4,3,10,2,2,2
43,0,782,6,4,1,1960,2,50,2,4,4,16627,2671,4,14,3,3,80,1,21,3,2,1,0,0,0
38,0,362,1,1,1,1961,3,43,3,1,1,2619,14561,3,17,3,4,80,0,8,3,2,0,0,0,0
43,0,1001,9,5,1,1962,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,3,8,7,4,7
48,0,1236,1,4,1,1963,4,40,2,4,1,15402,17997,7,11,3,1,80,1,21,3,1,3,2,0,2
44,0,1112,1,4,1,1964,1,50,2,2,3,5985,26894,4,11,3,2,80,0,10,1,4,2,2,0,2
34,0,204,14,3,1,1965,3,31,3,1,3,2579,2912,1,18,3,4,80,2,8,3,3,8,2,0,6
27,1,1420,2,1,1,1966,3,85,3,1,1,3041,16346,0,11,3,2,80,1,5,3,3,4,3,0,2
21,0,1343,22,1,1,1967,3,49,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2
44,0,1315,3,4,1,1968,4,35,3,5,4,19513,9358,4,12,3,1,80,1,26,2,4,2,2,0,1
22,0,604,6,1,1,1969,1,69,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2
33,0,1216,8,4,1,1970,3,39,3,2,3,7104,20431,0,12,3,4,80,0,6,3,3,5,0,1,2
32,0,646,9,4,1,1971,1,92,3,2,4,6322,18089,1,12,3,4,80,1,6,2,2,6,4,0,5
30,0,160,3,3,1,1972,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,2,3,1,0,0,0
53,0,238,1,1,1,1973,4,34,3,2,1,8381,7507,7,20,4,4,80,0,18,2,4,14,7,8,10
34,0,1397,1,5,1,1974,2,42,3,1,4,2691,7660,1,12,3,4,80,1,10,4,2,10,9,8,8
45,1,306,26,4,1,1975,1,100,3,2,1,4286,5630,2,14,3,4,80,2,5,4,3,1,1,0,0
26,0,991,6,3,1,1976,3,71,3,1,4,2659,17759,1,13,3,3,80,1,3,2,3,3,2,0,2
37,0,482,3,3,1,1977,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,2,3,10,7,7,8
29,0,1176,3,2,1,1978,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,5,2,6,0,1,2
35,0,1017,6,4,1,1979,2,82,1,2,4,6646,19368,1,13,3,2,80,0,17,3,3,17,11,11,8
33,0,1296,6,3,1,1980,3,30,3,2,4,7725,5335,3,23,4,3,80,1,15,2,1,13,11,4,7
54,0,397,19,4,1,1981,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,1,4,9,7,7,1
36,0,913,9,2,1,1982,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2
27,0,1115,3,4,1,1983,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,0,3,4,2,1,1
20,1,1362,10,1,1,1984,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1
33,1,1076,3,3,1,1985,1,70,3,1,1,3348,3164,1,11,3,1,80,0,10,3,3,10,8,9,7
35,0,727,3,3,1,1986,3,41,2,1,3,1281,16900,1,18,3,3,80,2,1,3,3,1,0,0,0
23,0,885,4,3,1,1987,1,58,4,1,1,2819,8544,2,16,3,1,80,1,5,3,4,3,2,0,2
25,0,810,8,3,1,1988,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2
38,0,243,7,4,1,1989,4,46,2,2,4,4028,7791,0,20,4,1,80,0,8,2,3,7,7,0,5
29,0,806,1,4,1,1990,2,76,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8
48,0,817,2,1,1,1991,2,56,4,2,2,8120,18597,3,12,3,4,80,0,12,3,3,2,2,2,2
27,0,1410,3,1,1,1992,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,3,6,5,0,4
37,0,1225,10,2,1,1993,4,80,4,1,4,4680,15232,3,17,3,1,80,0,4,2,3,1,0,0,0
50,0,1207,28,1,1,1994,4,74,4,1,3,3221,3297,1,11,3,3,80,3,20,3,3,20,8,3,8
34,0,1442,9,3,1,1995,4,46,2,3,2,8621,17654,1,14,3,2,80,0,9,3,4,8,7,7,7
24,1,693,3,2,1,1996,1,65,3,2,3,4577,24785,9,14,3,1,80,0,4,3,3,2,2,2,0
39,0,408,2,4,1,1997,4,80,2,2,3,4553,20978,1,11,3,1,80,0,20,4,3,20,7,11,10
32,0,929,10,3,1,1998,4,55,3,2,4,5396,21703,1,12,3,4,80,0,10,2,2,10,7,0,8
50,1,562,8,2,1,1999,2,50,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3
38,0,827,1,4,1,2000,2,33,4,2,4,7625,19383,0,13,3,3,80,0,10,4,2,9,7,1,8
27,0,608,1,2,1,2001,3,68,3,3,1,7412,6009,1,11,3,4,80,0,9,3,3,9,7,0,7
