ID,Name,Age,Nationality,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
241941,S. Nsoki,19,France,68,84,1700000,10000,Left,1,2,3,Medium/ Medium,Normal,LB,34,01-Jul-18,2021,6.1,172,64,34,67,68,32,65,48,31,62,65,73,75,59,60,54,42,67,59,79,36,68,65,51,45,37,64,69,71,72,8,12,13,9,10
184341,R. Maniero,30,Italy,68,68,875000,2000,Right,1,3,2,High/ Low,Stocky,RS,19,05-Aug-17,2020,6,165,40,71,70,60,62,59,62,32,50,69,56,55,71,60,56,69,82,62,81,62,52,20,73,55,72,66,45,18,13,8,11,9,9,12
219670,G. Piovi,23,Argentina,68,74,1000000,6000,Left,1,2,2,Medium/ High,Lean,LCB,3,,2019,5.11,154,49,23,51,50,29,52,61,42,47,55,72,73,77,66,77,54,73,76,62,40,74,69,50,37,49,60,69,74,75,14,16,14,11,8
232214,D. Lemos,23,Colombia,68,76,1300000,2000,Right,1,3,3,High/ Medium,Lean,ST,28,14-Jan-16,2020,5.9,159,28,70,68,60,59,65,36,33,58,66,81,70,67,58,74,67,72,71,67,65,33,14,70,65,70,66,31,12,12,5,7,7,12,12
228887,T. Mrčela,27,Australia,68,70,875000,3000,Right,1,3,2,Medium/ Medium,Normal,CB,16,15-Jun-18,2020,6.5,194,27,28,79,55,23,39,20,47,47,48,39,49,38,53,37,42,31,81,91,32,77,68,20,47,45,56,62,67,62,10,10,6,13,13
232728,Y. Yoshida,28,Japan,68,68,700000,3000,Right,1,4,3,High/ Medium,Stocky,LB,23,09-Jan-15,2021,5.6,152,68,22,53,65,24,65,58,31,50,64,80,71,83,67,88,47,87,71,61,35,60,63,49,62,30,57,66,70,65,14,9,12,8,11
189208,C. Sheridan,29,Republic of Ireland,68,68,900000,5000,Left,1,3,3,Medium/ Low,Lean,LM,18,28-Feb-17,2019,6.4,181,45,66,70,64,58,67,43,44,47,65,66,70,64,65,55,68,68,63,83,62,59,16,67,62,67,69,27,19,15,8,12,10,10,6
193304,L. Burliga,30,Poland,68,68,650000,4000,Right,1,3,2,Medium/ High,Lean,RB,8,18-Feb-16,2019,6,172,62,60,48,62,43,58,59,44,57,62,70,78,72,62,63,52,71,78,82,50,91,74,63,55,53,61,63,68,65,7,9,11,11,8
233241,S. Ezatolahi,21,Iran,68,79,1500000,10000,Right,1,3,3,High/ Medium,Normal,CM,32,24-Feb-16,2019,6.3,172,51,56,58,73,44,64,52,61,66,68,67,65,59,67,56,72,59,64,67,71,78,69,59,67,46,65,64,68,63,14,10,15,7,14
171033,M. Andersen,29,Denmark,68,69,700000,7000,Right,1,3,1,Medium/ Medium,Normal,GK,31,16-Aug-18,2021,6.5,201,15,11,13,25,20,17,11,15,31,22,32,42,50,64,34,23,57,34,80,14,45,22,16,31,21,52,26,17,17,68,66,59,70,69
202778,E. Özbir,28,Turkey,68,69,725000,5000,Right,1,1,1,Medium/ Medium,Normal,GK,25,05-Aug-15,2019,6.2,172,24,11,14,22,20,11,18,19,17,25,29,30,29,65,39,19,58,30,65,14,32,13,12,11,23,51,15,14,19,68,66,64,68,68
225562,Merquelanz,23,Spain,68,75,1300000,10000,Left,1,3,3,Medium/ Medium,Normal,LW,16,01-Jul-14,2019,5.9,159,65,65,36,68,40,72,62,43,59,71,69,69,68,64,78,54,52,55,59,62,50,39,66,65,44,61,25,45,47,12,14,14,7,7
228378,A. La Gumina,22,Italy,68,76,1300000,6000,Right,1,3,3,High/ High,Normal,RS,20,07-Jul-18,2023,6,172,51,68,65,59,63,66,56,57,50,66,78,76,67,66,74,67,64,61,69,62,70,31,68,58,68,63,50,27,22,13,12,7,14,12
231706,K. Londoño,24,Colombia,68,70,1100000,2000,Right,1,3,3,High/ Medium,Lean,RM,8,03-Jul-18,2021,5.11,159,71,65,37,65,42,63,50,31,64,66,69,75,52,62,65,56,47,80,65,52,33,66,60,68,45,60,60,54,65,12,5,6,13,7
168730,D. Guastavino,33,Uruguay,68,68,550000,2000,Right,1,4,3,Medium/ Low,Normal,LAM,8,03-Jul-18,2023,5.6,150,74,55,42,72,71,72,59,68,63,70,53,69,74,62,73,71,60,59,60,68,47,38,63,70,71,72,46,28,11,12,8,8,12,11
201243,A. La Mantia,27,Italy,68,68,950000,2000,Right,1,3,3,Medium/ Low,Normal,LS,19,17-Aug-18,2021,6.3,187,30,71,78,45,66,63,32,30,22,67,57,57,48,55,32,73,82,73,86,45,72,29,68,28,62,62,19,28,18,15,8,7,9,7
237595,M. Friedl,20,Austria,68,79,1300000,15000,Left,1,2,2,Medium/ Medium,Lean,LB,32,,2019,6.2,157,62,32,61,59,37,66,37,42,52,68,68,65,62,69,62,36,66,67,63,41,56,66,54,47,45,55,69,71,68,11,15,6,6,7
244251,A. Turgeman,27,Israel,68,69,1000000,8000,Right,1,3,3,Medium/ Medium,Normal,ST,26,01-Jul-18,2021,5.1,163,39,69,64,50,53,64,41,30,30,68,71,77,69,58,68,68,64,80,76,59,32,14,72,46,62,51,32,16,19,13,6,12,13,6
245275,T. Bašić,21,Croatia,68,77,1400000,11000,Left,1,3,2,High/ Medium,Lean,CM,26,08-Aug-18,2022,6.2,181,54,48,59,73,59,64,49,62,70,73,57,64,58,66,59,67,60,55,68,59,64,61,66,65,49,49,62,71,69,13,10,11,11,7
190491,R. Gabrielsen,26,Norway,68,71,925000,3000,Right,1,3,2,Medium/ High,Stocky,RCB,4,17-Jul-14,2019,6.1,192,53,43,68,48,54,49,49,42,43,55,67,72,68,60,61,66,77,75,83,43,70,67,43,44,48,58,64,67,70,11,8,16,9,8
211228,M. Palmer,23,England,68,73,1200000,12000,Right,1,3,3,High/ High,Normal,CM,8,25-Jan-18,2020,5.1,174,69,59,50,70,55,66,57,60,67,66,72,69,68,64,67,62,69,75,66,63,60,66,64,69,55,62,62,62,58,9,10,7,13,11
216860,V. Černý,20,Czech Republic,68,75,1300000,6000,Left,1,3,3,Medium/ Medium,Lean,RW,32,01-Jan-14,2020,6,143,53,62,42,64,64,73,72,54,48,75,84,84,89,62,62,68,36,59,40,60,47,35,59,64,50,62,27,20,19,11,10,10,11,11
223004,J. Nolan,26,England,68,71,1100000,5000,Right,1,4,3,High/ Medium,Lean,CM,11,08-Aug-18,2021,5.11,159,54,63,46,72,61,68,66,53,70,68,72,73,87,61,83,62,60,81,56,68,63,63,57,65,51,62,55,59,59,5,4,14,4,9
228892,I. Rivero,26,Uruguay,68,70,875000,8000,Right,1,3,3,Medium/ Medium,Normal,RM,8,16-Jul-18,2019,5.5,132,60,40,57,72,42,65,62,66,69,68,69,69,62,69,65,73,60,74,61,62,76,67,58,59,47,64,60,65,64,7,11,12,15,14
237340,Carlinhos,23,Brazil,68,72,1200000,4000,Right,1,3,4,High/ Medium,Normal,RS,11,01-Jan-17,2021,5.9,157,51,68,56,63,65,74,57,51,46,72,87,84,60,62,75,61,45,74,70,57,48,25,65,58,49,62,34,20,18,6,12,8,9,8
242716,C. Baird,22,United States,68,77,1400000,3000,Right,1,4,2,High/ Medium,Normal,ST,27,01-Jan-18,2021,5.1,161,49,68,67,60,56,62,60,55,36,64,80,84,69,64,68,68,63,67,66,57,67,24,67,59,61,61,34,29,21,5,14,10,8,13
205085,W. Kamavuaka,28,DR Congo,68,68,725000,8000,Right,1,4,2,Low/ Medium,Lean,CDM,36,31-Jan-17,2020,6.2,179,55,33,69,63,42,54,47,50,58,62,66,65,52,67,52,65,70,75,78,46,81,69,31,49,53,61,68,71,72,13,8,8,12,15
226077,A. Gabr,29,Egypt,68,68,0,0,Right,1,2,2,Medium/ Medium,Normal,RCB,2,,,6.3,194,34,25,63,59,33,42,34,22,66,44,65,62,63,55,60,56,66,66,78,42,67,63,22,35,24,65,72,71,75,14,7,14,8,7
178461,J. Drachmann,30,Denmark,68,68,825000,6000,Right,1,3,2,High/ High,Normal,CM,8,18-Jul-18,2022,5.1,157,61,45,58,68,40,61,58,48,70,68,73,69,69,71,76,70,67,85,69,61,84,69,51,68,44,72,69,67,63,12,9,10,14,10
146462,Jorge García,34,Spain,68,68,270000,3000,Left,1,3,2,Medium/ Medium,Normal,CB,5,03-Aug-17,2019,6,174,42,34,74,51,29,33,37,49,45,45,33,54,48,60,56,60,66,50,72,36,68,71,38,47,56,49,69,67,65,6,12,14,14,7
224798,R. Gall,23,United States,68,77,1400000,3000,Right,1,4,3,High/ Low,Lean,CAM,18,18-Jul-18,2022,5.9,154,58,67,38,63,71,71,67,60,53,70,85,78,86,65,78,77,75,68,42,67,42,48,64,61,58,64,50,24,35,13,10,12,9,10
234014,Jorgino Baumer,34,Brazil,68,68,450000,7000,Right,1,3,3,Medium/ Medium,Normal,CAM,17,01-Jan-18,2021,5.1,152,62,69,50,67,67,73,71,70,61,68,68,59,77,68,79,49,61,59,54,41,40,40,76,62,68,65,18,33,31,9,10,9,16,16
129566,P. McShane,32,Republic of Ireland,68,68,525000,12000,Right,1,3,2,Medium/ High,Normal,CB,5,02-Jul-15,2019,6,179,61,33,65,61,54,39,36,36,64,63,42,44,47,61,57,47,74,53,77,31,82,66,36,48,41,53,69,65,65,8,14,14,7,16
209695,Eugeni,23,Spain,68,75,1300000,8000,Right,1,3,3,Medium/ Medium,Normal,CAM,17,,2019,6,165,57,71,56,72,63,64,62,70,65,72,63,67,79,60,59,61,62,66,74,65,47,57,59,67,70,56,55,59,46,6,10,7,10,7
245279,Reguilón,21,Spain,68,80,1400000,28000,Left,1,3,3,High/ Medium,Normal,LB,23,01-Jul-17,2020,5.1,150,66,22,59,62,18,63,50,39,44,67,74,72,52,66,71,54,60,72,45,33,58,67,56,54,42,64,66,68,68,11,14,9,5,12
186655,J. Carvallo,32,Peru,68,68,0,0,Right,1,2,1,Medium/ Medium,Normal,GK,21,,,6,181,13,10,12,24,14,20,13,20,24,19,52,54,46,64,55,24,52,30,45,16,43,22,13,23,13,50,10,12,13,73,67,69,68,61
144160,T. Acar,32,Turkey,68,68,525000,5000,Right,1,1,1,Medium/ Medium,Normal,GK,15,18-Jul-16,2019,6.2,172,17,11,17,24,13,12,12,15,56,13,37,34,58,72,56,10,79,33,67,15,44,22,12,49,22,49,19,20,24,64,64,67,59,78
212000,E. Berko,23,Germany,68,74,1200000,8000,Right,1,3,3,Medium/ Medium,Normal,RM,40,01-Jul-16,2019,5.11,181,66,59,47,66,53,69,54,42,49,67,86,83,74,64,71,63,66,73,65,55,45,35,66,61,56,64,47,31,27,8,14,10,14,12
215328,G. Gil Romero,25,Argentina,68,72,975000,6000,Right,1,3,2,Medium/ High,Normal,CDM,8,,2019,5.1,170,59,46,58,69,38,59,46,39,61,66,68,72,72,65,67,67,66,76,68,58,71,68,54,57,52,64,63,67,66,7,13,7,13,12
182816,F. Harek,35,Algeria,68,68,210000,5000,Left,1,3,2,Low/ Medium,Lean,CB,21,08-Jul-14,2019,5.9,143,68,28,65,61,43,51,64,54,63,62,50,48,52,56,73,45,68,63,63,41,74,71,46,57,40,59,72,68,65,15,13,14,14,15
210209,M. Asiri,31,Saudi Arabia,68,68,800000,16000,Right,1,3,2,Medium/ Low,Lean,ST,14,05-Aug-14,2020,6.1,170,58,72,75,59,61,62,53,52,53,66,67,63,69,65,63,67,85,64,76,62,53,28,65,46,65,70,14,17,13,9,8,7,7,8
221473,F. Arancibia,21,Chile,68,80,1600000,4000,Left,1,2,3,High/ High,Normal,LM,19,22-Jun-17,2020,5.7,137,66,51,32,66,30,72,61,52,61,64,88,90,92,67,88,52,36,53,33,48,38,37,65,69,39,58,31,36,28,15,12,13,10,11
222497,Y. Leiva,20,Chile,68,78,1500000,4000,Right,1,3,3,Medium/ Medium,Lean,RM,30,24-Jan-16,2020,5.5,139,55,65,45,68,48,70,49,52,64,67,74,69,75,62,83,68,64,73,57,56,47,59,64,66,53,62,37,53,51,8,15,12,13,9
227617,L. Jallow,23,Gambia,68,74,1200000,7000,Right,1,3,3,High/ Low,Lean,LS,30,,2019,6.1,176,63,74,47,67,60,73,54,43,57,67,90,87,78,53,71,70,60,70,70,55,61,31,67,58,67,60,26,30,31,16,13,16,6,15
228897,M. Alphonse,28,France,68,68,700000,6000,Right,1,2,2,High/ High,Normal,RB,2,01-Jul-18,2021,6,165,67,46,60,64,32,62,31,31,59,61,79,80,57,59,63,55,85,74,61,55,58,65,52,49,43,62,64,66,66,10,9,8,7,7
231713,K. Salazar,22,Colombia,68,79,1500000,2000,Right,1,5,3,High/ Medium,Lean,CAM,14,,2018,5.7,137,65,49,34,70,50,73,53,36,65,70,73,71,73,52,86,54,67,74,36,60,41,25,61,71,46,60,69,32,37,6,13,7,10,6
175393,J. Arce,33,Bolivia,68,68,0,0,Left,1,3,3,High/ Low,Lean,,,,,5.9,154,64,73,65,64,52,67,40,36,50,70,71,74,73,61,75,61,63,73,41,61,48,36,67,63,69,67,12,34,33,16,13,15,16,8
211234,E. Fernández,23,France,68,75,1300000,3000,Right,1,4,3,Medium/ Medium,Lean,LCM,7,01-Jan-18,2020,6,172,59,56,42,66,52,75,79,63,61,76,72,65,76,53,72,69,32,59,59,72,26,34,59,69,66,68,26,34,31,7,13,6,15,9
211746,R. Benatelli,26,Germany,68,70,1100000,8000,Right,1,4,3,Medium/ Medium,Normal,RCM,8,01-Jul-17,2019,5.11,183,64,58,45,69,48,66,64,56,66,71,68,51,75,67,78,71,65,82,73,67,65,63,62,66,63,74,60,55,58,7,12,14,8,7
219170,R. Becerra,30,Argentina,68,68,875000,2000,Right,1,3,3,High/ Medium,Lean,ST,21,04-Jan-18,2018,6.2,192,44,74,75,47,57,66,41,36,33,63,62,53,58,59,45,71,35,56,82,65,29,17,67,50,66,54,21,30,22,15,11,15,11,7
228130,Oh Seung Hoon,30,Korea Republic,68,68,575000,3000,Right,1,3,1,Medium/ Medium,Normal,GK,21,15-Jan-18,2023,6.4,174,13,17,11,29,11,15,11,16,19,17,43,48,31,60,46,25,55,16,66,11,18,20,11,42,21,55,16,20,13,68,64,62,70,69
230178,Fredinho Mutto,26,Brazil,68,68,750000,5000,Left,1,2,2,Medium/ Medium,Normal,LB,14,01-Jan-18,2021,5.1,172,67,44,57,69,48,45,68,55,76,60,68,74,64,68,57,44,44,67,63,55,87,73,49,47,40,64,66,56,75,7,13,9,8,9
244258,D. Zagorac,31,Croatia,68,68,550000,1000,Right,1,2,1,Medium/ Medium,Normal,GK,1,11-Jul-16,2020,6.1,176,11,10,11,19,9,18,10,15,29,16,21,32,26,62,32,14,47,21,34,8,21,16,17,54,17,28,14,13,12,66,69,65,67,69
189730,F. Di Tacchio,28,Italy,68,68,900000,2000,Left,1,3,2,Medium/ High,Stocky,CDM,14,09-Aug-18,2021,6.1,179,35,34,56,69,31,55,47,52,67,67,55,61,49,67,61,73,76,89,91,68,68,70,59,66,53,66,60,69,64,15,5,7,15,7
208675,T. Watt,24,Scotland,68,75,1300000,3000,Right,1,3,3,Medium/ Low,Stocky,RS,32,09-Jul-18,2019,6,168,31,66,58,55,50,70,63,33,43,68,79,78,68,64,75,71,70,63,78,67,67,19,67,56,68,71,20,24,17,12,13,11,14,9
173859,S. Baldock,29,England,68,68,900000,15000,Right,1,4,3,High/ Medium,Lean,ST,9,30-Jul-18,2021,5.7,148,48,69,58,56,64,67,65,58,37,71,77,75,81,68,83,66,73,79,61,68,47,35,71,55,68,67,43,26,28,8,14,13,8,14
242467,D. Valdés,27,Colombia,68,68,950000,1000,Right,1,3,3,High/ Medium,Lean,ST,9,31-Jan-17,2021,5.1,168,38,71,72,47,55,66,47,44,35,66,78,77,80,66,67,68,65,68,62,52,67,23,69,55,62,64,25,25,22,14,11,13,10,8
244259,S. Moharrami,22,Iran,68,75,1100000,1000,Right,1,3,3,Medium/ Medium,Normal,RB,2,02-Jul-18,2023,5.9,157,61,28,58,59,21,66,29,27,41,68,83,82,77,69,80,34,59,77,39,29,49,67,33,32,38,55,60,63,61,6,13,7,14,9
193827,T. Dangda,30,Thailand,68,68,875000,6000,Right,1,3,3,Medium/ Medium,Lean,LS,31,20-Dec-17,2018,5.11,157,46,69,62,51,67,70,64,50,41,68,69,68,68,65,57,66,56,71,66,65,57,24,70,58,51,48,40,20,20,6,15,13,11,12
219684,S. Nicholson,23,Scotland,68,76,1300000,3000,Left,1,4,3,High/ Medium,Normal,LM,28,05-May-18,2023,5.9,157,59,62,55,61,57,70,51,37,53,68,90,86,84,62,83,63,59,67,60,57,65,34,63,59,46,57,53,53,34,12,9,7,6,14
200741,T. Browning,24,England,68,73,1000000,23000,Right,1,3,2,Medium/ Medium,Normal,CB,35,01-Jun-11,2019,5.11,168,52,25,64,64,33,46,28,17,45,65,68,72,53,64,55,48,67,59,74,35,62,64,41,27,43,52,67,70,66,10,13,7,9,12
221477,Song Seung Min,26,Korea Republic,68,71,1100000,4000,Right,1,4,3,High/ Medium,Normal,ST,16,05-Jan-18,2023,6.2,170,59,67,64,64,53,67,54,58,55,68,76,74,70,67,59,65,62,80,75,55,77,51,69,64,65,54,21,46,44,11,9,7,11,8
230693,Macedo,26,Brazil,68,70,1100000,4000,Right,1,3,4,Medium/ Low,Normal,ST,10,15-Jun-17,2019,6.1,176,55,66,64,61,55,67,57,41,46,67,77,78,71,65,59,69,68,58,71,64,31,16,64,65,55,67,24,14,15,14,7,10,9,5
234789,Y. Eteki,20,Cameroon,68,78,1300000,3000,Right,1,3,2,Medium/ High,Normal,RDM,25,23-Aug-18,2020,5.1,148,51,50,44,72,37,61,48,42,69,64,61,71,76,64,79,71,81,72,76,54,62,66,54,66,52,61,63,68,57,11,11,7,6,12
172837,E. Alfonso,30,Italy,68,68,575000,2000,Right,1,1,1,Medium/ Medium,Normal,GK,1,10-Jul-18,2021,6.3,192,13,17,25,33,15,24,12,11,35,33,50,50,58,65,59,46,69,32,64,15,33,26,18,38,34,65,15,22,20,66,68,56,66,70
206630,D. Mattocks,27,Jamaica,68,68,950000,4000,Right,1,2,2,High/ Low,Normal,ST,11,10-Dec-17,2022,5.1,154,53,67,56,60,54,66,62,29,48,62,91,92,87,62,73,77,93,73,65,60,64,13,68,57,59,58,25,25,16,6,9,13,10,10
208422,R. Sanusi,26,Belgium,68,71,925000,3000,Right,1,4,3,Medium/ Medium,Normal,CDM,6,01-Jul-18,2020,5.11,165,69,58,66,71,52,65,69,68,69,72,67,64,77,64,71,72,75,73,72,64,61,70,60,67,49,66,59,59,57,16,16,11,12,9
234022,Adrián Maideira,34,Brazil,68,68,450000,6000,Left,1,3,3,Medium/ Medium,Normal,CAM,10,01-Jan-18,2021,5.7,146,55,67,54,70,66,68,65,62,51,63,80,79,82,70,75,70,58,66,58,72,52,33,71,58,68,59,15,41,38,8,8,9,8,13
234790,Soriano,20,Spain,68,77,1100000,3000,Left,1,2,1,Medium/ Medium,Lean,GK,13,01-Jul-16,2022,6.1,183,13,14,20,23,13,20,32,24,24,23,34,34,40,65,40,31,63,35,55,16,25,16,12,38,28,47,16,10,14,71,66,63,62,71
202535,T. Röcher,27,Austria,68,68,950000,10000,Left,1,3,4,High/ Medium,Normal,LM,29,01-Jul-18,2021,5.11,172,64,62,56,64,57,71,54,45,57,68,80,76,79,58,72,66,72,66,71,59,54,18,66,62,48,55,30,12,10,10,13,11,13,8
204071,Gerard Badía,28,Spain,68,68,900000,4000,Left,1,3,3,High/ Medium,Normal,RM,21,01-Jul-14,2019,5.9,159,66,62,38,66,64,69,77,66,65,68,73,77,80,63,69,62,77,67,70,65,42,27,66,66,66,67,39,23,30,12,12,10,16,9
215335,M. Núñez,31,Argentina,68,68,775000,1000,Right,1,3,3,High/ Low,Normal,RM,20,14-Jul-18,2019,5.6,152,67,58,55,66,47,64,67,50,63,64,87,86,82,58,79,67,69,71,38,64,65,52,62,64,53,68,55,46,43,16,10,13,14,10
233767,S. Alakouch,19,France,68,81,1500000,3000,Right,1,3,3,High/ Medium,Lean,RB,29,13-Apr-17,2021,5.9,146,68,23,40,67,30,62,38,25,62,63,73,72,78,61,76,35,52,70,54,30,59,65,61,61,30,64,65,69,72,6,12,14,11,8
199464,L. Rose,26,Mauritius,68,69,875000,4000,Right,1,3,2,Medium/ High,Normal,CB,14,01-Jul-16,2020,6.1,194,59,38,67,62,31,60,41,36,56,60,68,67,65,64,60,55,71,78,75,39,71,66,35,46,36,63,65,68,67,9,9,5,8,9
205096,B. Thoelke,26,Germany,68,71,925000,5000,Right,1,3,2,Medium/ Medium,Normal,CB,5,01-Jul-18,2022,6.3,185,37,24,70,58,34,55,28,29,50,60,50,41,37,65,41,57,61,56,86,29,68,61,29,35,43,60,67,70,64,8,16,14,8,15
215592,W. Droste,29,Netherlands,68,68,675000,4000,Right,1,2,2,High/ Medium,Normal,RB,12,01-Jul-15,2019,5.11,168,62,24,66,61,31,62,26,31,68,63,70,68,64,64,67,38,84,76,63,23,60,67,52,53,38,66,70,67,66,11,10,12,15,10
222248,Sun Ke,28,China PR,68,68,900000,10000,Right,1,4,3,High/ Medium,Normal,LM,38,12-Jan-16,2020,5.11,154,68,66,44,61,59,70,63,41,62,63,73,79,70,72,75,70,61,84,61,60,65,56,68,64,49,52,66,58,45,7,9,6,13,16
223272,I. Močinić,25,Croatia,68,75,1100000,7000,Right,1,4,2,Low/ Medium,Lean,CDM,26,26-Jul-16,2020,5.11,159,60,51,59,63,42,61,42,44,62,65,75,65,72,73,65,52,69,71,56,56,76,79,57,72,47,69,58,62,61,7,14,6,14,11
233512,A. Toşca,26,Romania,68,70,875000,1000,Left,1,3,2,Medium/ Medium,Normal,LB,3,23-Jan-17,2021,5.11,179,61,46,66,69,43,55,39,34,61,62,72,71,67,67,61,44,57,56,70,42,62,69,54,54,41,60,60,69,74,13,6,12,12,12
236072,Daniel Mestrança,34,Brazil,68,68,250000,6000,Left,1,2,2,Medium/ Medium,Normal,LB,14,01-Jan-18,2021,6.1,163,60,41,70,64,47,61,65,55,58,65,66,59,63,71,60,57,70,65,71,52,66,75,49,47,48,80,64,68,73,18,15,16,14,15
240168,J. Arias,25,Uruguay,68,73,1200000,7000,Right,1,3,2,High/ Low,Normal,ST,9,15-Jul-17,2019,5.9,174,38,76,69,60,52,62,47,42,37,64,61,58,67,61,70,70,69,65,70,65,57,19,70,53,70,68,30,17,15,13,7,12,11,14
199721,M. Gorgelin,27,France,68,71,750000,15000,Left,1,2,1,Medium/ Medium,Normal,GK,30,01-Jul-10,2020,6.2,183,11,13,11,12,10,20,17,13,14,14,47,48,40,64,46,18,61,30,72,16,15,17,14,20,14,49,9,15,17,73,64,66,62,71
205353,Cristian Ceballos,25,Spain,68,71,1100000,5000,Left,1,4,3,Medium/ Medium,Lean,CAM,19,19-Jul-17,2020,5.1,150,63,61,54,65,56,71,72,57,65,69,78,77,77,63,73,72,74,59,59,67,58,21,59,70,67,65,23,27,20,8,12,10,6,10
208681,J. Croux,24,Belgium,68,71,1100000,4000,Left,1,4,3,Medium/ Medium,Normal,RW,11,31-Aug-16,2019,5.8,154,68,62,33,62,69,74,71,68,55,70,83,77,83,58,81,71,60,66,57,67,58,30,57,58,55,65,26,28,23,15,14,11,9,14
215593,D. Kort,23,Poland,68,75,1300000,3000,Right,1,3,3,Medium/ Medium,Lean,RDM,7,23-Jun-18,2019,5.9,143,53,55,49,67,47,67,65,60,65,69,67,66,71,63,79,70,74,63,39,73,55,36,60,72,49,67,31,40,39,9,8,8,12,16
219177,J. Grant,23,England,68,73,1200000,16000,Right,1,4,3,High/ Medium,Lean,LM,18,,2019,5.1,159,64,66,47,69,54,69,65,72,64,67,72,75,87,56,72,63,69,82,69,64,62,43,58,68,48,60,48,59,53,10,11,15,11,11
220201,I. Ledezma,22,Chile,68,76,1300000,2000,Right,1,2,3,Medium/ Medium,Normal,CAM,14,03-Sep-13,2023,5.7,150,42,69,31,68,49,73,50,61,59,69,71,63,71,58,79,71,74,61,57,66,27,20,57,71,40,61,37,28,37,6,15,6,10,15
231209,R. Tavera,22,Colombia,68,78,1300000,1000,Right,1,4,2,Medium/ Medium,Lean,CDM,20,25-Sep-15,2021,5.9,148,46,50,48,77,28,60,34,50,74,68,69,61,66,59,78,51,71,72,57,42,64,65,39,69,55,58,57,66,57,8,15,11,7,7
234025,Davide Eustáquio,26,Brazil,68,68,950000,7000,Right,1,4,3,Medium/ Low,Normal,CAM,17,01-Jan-18,2021,5.1,159,48,65,57,60,62,67,58,67,72,68,67,71,74,72,73,55,72,57,52,59,45,37,73,71,67,51,15,34,48,11,15,11,19,18
234281,M. Kvesić,26,Bosnia Herzegovina,68,71,1100000,4000,Right,1,3,3,Medium/ Medium,Lean,CAM,16,08-Aug-15,2019,5.9,154,67,59,44,68,62,75,78,77,62,73,90,74,90,58,80,79,72,62,53,68,38,28,56,55,75,61,20,18,22,11,10,7,11,6
235561,K. Fortuné,28,France,68,68,925000,5000,Right,1,3,3,High/ Medium,Normal,ST,13,31-Aug-18,2021,6,176,56,71,61,62,52,65,63,65,45,64,80,73,67,65,61,72,72,69,72,64,34,18,64,57,64,61,44,18,17,14,11,6,11,13
200746,J. Lundstram,24,England,68,71,1100000,5000,Right,1,5,2,Medium/ High,Normal,CM,7,25-Jul-17,2020,5.11,163,52,58,52,70,48,59,67,54,73,68,66,65,68,62,57,66,58,78,68,64,73,69,54,67,46,67,68,68,66,14,6,6,9,8
204842,Y. Brecher,25,Switzerland,68,74,875000,5000,Right,1,2,1,Medium/ Medium,Normal,GK,25,01-Jul-11,2021,6.5,194,12,13,13,37,14,16,18,17,23,22,38,42,48,65,44,22,70,24,67,18,19,21,18,37,24,50,25,20,17,70,59,72,68,72
209194,S. Nachreiner,29,Germany,68,68,700000,5000,Right,1,3,2,Low/ Medium,Lean,CB,28,01-Jul-10,2020,6.2,170,46,17,62,46,18,25,22,25,25,49,42,45,39,66,46,39,76,65,78,19,70,69,23,26,26,56,70,71,70,11,7,9,14,12
188202,Y. Thoelen,27,Belgium,68,70,725000,6000,Right,1,2,1,Medium/ Medium,Normal,GK,20,31-Aug-15,2020,6.2,196,14,11,13,26,13,12,16,17,33,19,36,42,43,61,33,46,68,27,61,12,27,13,5,40,20,36,10,20,19,67,68,64,67,69
193578,T. Deric,29,United States,68,69,700000,3000,Right,1,2,1,Medium/ Medium,Normal,GK,1,15-Oct-18,2019,6.3,185,15,13,18,33,14,14,12,16,29,13,32,34,42,64,43,12,52,26,55,13,22,13,13,38,20,23,20,20,19,65,63,66,67,77
200235,M. te Vrede,26,Netherlands,68,69,1100000,5000,Right,1,3,2,Medium/ Medium,Normal,ST,9,26-Jan-18,2019,6.4,183,28,69,80,65,65,39,33,26,52,66,44,52,40,65,50,72,71,62,83,64,63,25,74,41,73,50,27,23,20,10,8,6,6,12
180267,Ha Tae Goon,30,Korea Republic,68,68,875000,4000,Right,1,3,3,High/ Medium,Normal,ST,9,05-Jan-18,2021,6.2,176,36,67,75,55,63,65,46,34,46,68,61,65,60,64,60,67,74,64,82,60,65,26,66,63,62,55,25,23,22,12,10,9,7,13
200236,G. Bunoza,30,Bosnia Herzegovina,68,68,675000,3000,Left,1,3,2,High/ Medium,Normal,LB,20,06-Jan-17,2022,6.6,209,55,24,68,59,23,39,30,38,51,45,55,36,59,57,55,62,63,69,92,48,78,71,29,30,34,70,62,65,61,8,15,13,13,16
